disposition,issue_code,issue_label,brand,part_ref,source_sku,source_display_id,part_name,relationship_count,hotspot_occurrences,schematics,candidate_evidence,required_action
catalog_identity_correction,catalog_product_missing_or_identifier_mismatch,"Catalog identity gap",tape-tech,213083,213083,213083,"Cog (Power Assist)",1,0,tapetech-power-assist-maxxbox,,"Verify that this manufacturer part is intentionally sold. If sold, create/correct the WooCommerce product or variation so its protected SKU, brand and MPN identity exactly match authoritative catalog data, then rebuild the plan. If not sold, record an explicit not-sold disposition."
catalog_identity_correction,catalog_product_missing_or_identifier_mismatch,"Catalog identity gap",tape-tech,219092,219092,219092,"Screw 4-40 X 1"" Bind Hd 18-8",1,0,tapetech-power-assist-maxxbox,,"Verify that this manufacturer part is intentionally sold. If sold, create/correct the WooCommerce product or variation so its protected SKU, brand and MPN identity exactly match authoritative catalog data, then rebuild the plan. If not sold, record an explicit not-sold disposition."
catalog_identity_correction,catalog_product_missing_or_identifier_mismatch,"Catalog identity gap",tape-tech,212084,212084,212084,"Flange, Left (Power Assist)",1,0,tapetech-power-assist-maxxbox,,"Verify that this manufacturer part is intentionally sold. If sold, create/correct the WooCommerce product or variation so its protected SKU, brand and MPN identity exactly match authoritative catalog data, then rebuild the plan. If not sold, record an explicit not-sold disposition."
catalog_identity_correction,catalog_product_missing_or_identifier_mismatch,"Catalog identity gap",tape-tech,212082,212082,212082,"Bushing (Power Assist)",1,0,tapetech-power-assist-maxxbox,,"Verify that this manufacturer part is intentionally sold. If sold, create/correct the WooCommerce product or variation so its protected SKU, brand and MPN identity exactly match authoritative catalog data, then rebuild the plan. If not sold, record an explicit not-sold disposition."
catalog_identity_correction,catalog_product_missing_or_identifier_mismatch,"Catalog identity gap",tape-tech,212088,212088,212088,"Prawl (Power Assist)",1,0,tapetech-power-assist-maxxbox,,"Verify that this manufacturer part is intentionally sold. If sold, create/correct the WooCommerce product or variation so its protected SKU, brand and MPN identity exactly match authoritative catalog data, then rebuild the plan. If not sold, record an explicit not-sold disposition."
catalog_identity_correction,catalog_product_missing_or_identifier_mismatch,"Catalog identity gap",tape-tech,210073,210073,210073,"Shoulder Screw",1,0,tapetech-power-assist-maxxbox,,"Verify that this manufacturer part is intentionally sold. If sold, create/correct the WooCommerce product or variation so its protected SKU, brand and MPN identity exactly match authoritative catalog data, then rebuild the plan. If not sold, record an explicit not-sold disposition."
catalog_identity_correction,catalog_product_missing_or_identifier_mismatch,"Catalog identity gap",tape-tech,213051,213051,213051,"Box Wheel, Side Guide",1,0,tapetech-power-assist-maxxbox,,"Verify that this manufacturer part is intentionally sold. If sold, create/correct the WooCommerce product or variation so its protected SKU, brand and MPN identity exactly match authoritative catalog data, then rebuild the plan. If not sold, record an explicit not-sold disposition."
catalog_identity_correction,catalog_product_missing_or_identifier_mismatch,"Catalog identity gap",tape-tech,215045g,215045G,215045G,"Axle, 7"" Maxx, EasyRoll Wheels",1,0,tapetech-power-assist-maxxbox,,"Verify that this manufacturer part is intentionally sold. If sold, create/correct the WooCommerce product or variation so its protected SKU, brand and MPN identity exactly match authoritative catalog data, then rebuild the plan. If not sold, record an explicit not-sold disposition."
catalog_identity_correction,catalog_product_missing_or_identifier_mismatch,"Catalog identity gap",tape-tech,209042,209042,209042,"#10 Brass Washer",1,0,tapetech-power-assist-maxxbox,,"Verify that this manufacturer part is intentionally sold. If sold, create/correct the WooCommerce product or variation so its protected SKU, brand and MPN identity exactly match authoritative catalog data, then rebuild the plan. If not sold, record an explicit not-sold disposition."
catalog_identity_correction,catalog_product_missing_or_identifier_mismatch,"Catalog identity gap",tape-tech,809006,809006,809006,"Washer:#14 Brass",1,0,tapetech-power-assist-maxxbox,,"Verify that this manufacturer part is intentionally sold. If sold, create/correct the WooCommerce product or variation so its protected SKU, brand and MPN identity exactly match authoritative catalog data, then rebuild the plan. If not sold, record an explicit not-sold disposition."
catalog_identity_correction,catalog_product_missing_or_identifier_mismatch,"Catalog identity gap",tape-tech,202036,202036,202036,"Shoulder Screw",1,0,tapetech-power-assist-maxxbox,,"Verify that this manufacturer part is intentionally sold. If sold, create/correct the WooCommerce product or variation so its protected SKU, brand and MPN identity exactly match authoritative catalog data, then rebuild the plan. If not sold, record an explicit not-sold disposition."
catalog_identity_correction,catalog_product_missing_or_identifier_mismatch,"Catalog identity gap",tape-tech,212090,212090,212090,"Spring (Power Assist)",1,0,tapetech-power-assist-maxxbox,,"Verify that this manufacturer part is intentionally sold. If sold, create/correct the WooCommerce product or variation so its protected SKU, brand and MPN identity exactly match authoritative catalog data, then rebuild the plan. If not sold, record an explicit not-sold disposition."
catalog_identity_correction,catalog_product_missing_or_identifier_mismatch,"Catalog identity gap",tape-tech,212085,212085,212085,"Flange, Right (Power Assist)",1,0,tapetech-power-assist-maxxbox,,"Verify that this manufacturer part is intentionally sold. If sold, create/correct the WooCommerce product or variation so its protected SKU, brand and MPN identity exactly match authoritative catalog data, then rebuild the plan. If not sold, record an explicit not-sold disposition."
catalog_identity_correction,catalog_product_missing_or_identifier_mismatch,"Catalog identity gap",tape-tech,240050g,240050G,240050G,"7"" Power Assist Pivot Retainer,Anodized",1,0,tapetech-power-assist-maxxbox,,"Verify that this manufacturer part is intentionally sold. If sold, create/correct the WooCommerce product or variation so its protected SKU, brand and MPN identity exactly match authoritative catalog data, then rebuild the plan. If not sold, record an explicit not-sold disposition."
catalog_identity_correction,catalog_product_missing_or_identifier_mismatch,"Catalog identity gap",tape-tech,240009g,240009G,240009G,"7"" Pivot Axle",1,0,tapetech-power-assist-maxxbox,,"Verify that this manufacturer part is intentionally sold. If sold, create/correct the WooCommerce product or variation so its protected SKU, brand and MPN identity exactly match authoritative catalog data, then rebuild the plan. If not sold, record an explicit not-sold disposition."
catalog_identity_correction,catalog_product_missing_or_identifier_mismatch,"Catalog identity gap",tape-tech,219093,219093,219093,"6-32 X 3/4 Fl Hd Slotted Sst",1,0,tapetech-power-assist-maxxbox,,"Verify that this manufacturer part is intentionally sold. If sold, create/correct the WooCommerce product or variation so its protected SKU, brand and MPN identity exactly match authoritative catalog data, then rebuild the plan. If not sold, record an explicit not-sold disposition."
catalog_identity_correction,catalog_product_missing_or_identifier_mismatch,"Catalog identity gap",tape-tech,200001,200001,200001,"Blade, S.S. 7""",1,0,tapetech-power-assist-maxxbox,,"Verify that this manufacturer part is intentionally sold. If sold, create/correct the WooCommerce product or variation so its protected SKU, brand and MPN identity exactly match authoritative catalog data, then rebuild the plan. If not sold, record an explicit not-sold disposition."
catalog_identity_correction,catalog_product_missing_or_identifier_mismatch,"Catalog identity gap",tape-tech,204002,204002,204002,"Blade Holder Assy.",1,0,tapetech-power-assist-maxxbox,,"Verify that this manufacturer part is intentionally sold. If sold, create/correct the WooCommerce product or variation so its protected SKU, brand and MPN identity exactly match authoritative catalog data, then rebuild the plan. If not sold, record an explicit not-sold disposition."
catalog_identity_correction,catalog_product_missing_or_identifier_mismatch,"Catalog identity gap",tape-tech,209012,209012,209012,"Screw 4-40 X 1/4 Fillister Head 18-8 S.S",1,0,tapetech-power-assist-maxxbox,,"Verify that this manufacturer part is intentionally sold. If sold, create/correct the WooCommerce product or variation so its protected SKU, brand and MPN identity exactly match authoritative catalog data, then rebuild the plan. If not sold, record an explicit not-sold disposition."
catalog_identity_correction,catalog_product_missing_or_identifier_mismatch,"Catalog identity gap",tape-tech,204005,204005,204005,"Blade Clamp Assy.",1,0,tapetech-power-assist-maxxbox,,"Verify that this manufacturer part is intentionally sold. If sold, create/correct the WooCommerce product or variation so its protected SKU, brand and MPN identity exactly match authoritative catalog data, then rebuild the plan. If not sold, record an explicit not-sold disposition."
catalog_identity_correction,catalog_product_missing_or_identifier_mismatch,"Catalog identity gap",tape-tech,209016,209016,209016,"Screw 4-40 X 7/32 Bind Hd.",1,0,tapetech-power-assist-maxxbox,,"Verify that this manufacturer part is intentionally sold. If sold, create/correct the WooCommerce product or variation so its protected SKU, brand and MPN identity exactly match authoritative catalog data, then rebuild the plan. If not sold, record an explicit not-sold disposition."
catalog_identity_correction,catalog_product_missing_or_identifier_mismatch,"Catalog identity gap",tape-tech,210031g,210031G,210031G,"7"" Bottom Plate",1,0,tapetech-power-assist-maxxbox,,"Verify that this manufacturer part is intentionally sold. If sold, create/correct the WooCommerce product or variation so its protected SKU, brand and MPN identity exactly match authoritative catalog data, then rebuild the plan. If not sold, record an explicit not-sold disposition."
catalog_identity_correction,catalog_product_missing_or_identifier_mismatch,"Catalog identity gap",tape-tech,210071,210071,210071,"Spacer Rod",1,0,tapetech-power-assist-maxxbox,,"Verify that this manufacturer part is intentionally sold. If sold, create/correct the WooCommerce product or variation so its protected SKU, brand and MPN identity exactly match authoritative catalog data, then rebuild the plan. If not sold, record an explicit not-sold disposition."
